SDA,type,post,meas,treat,sfy,rgrp4,rgrp3,rgrp9,rgrp6,tot_tvst
MRSA Central,inp,0,cnt,1,2016,0.0411985019,0.0328994939,0.0517241379,0,0.272330319
MRSA Central,inp,0,cnt,1,2017,0.0471079308,0.0328282828,0.0575396825,0.0666666667,0.360315835
MRSA Central,inp,0,cnt,1,2018,0.0496296296,0.0345040049,0.0692307692,0,0.4780730285
MRSA Central,inp,0,cnt,0,2013,0.0325301205,0.0121035058,0.0277200277,0.0294117647,0.1298760795
MRSA Central,inp,0,cnt,0,2014,0.039733465,0.0093258726,0.0305240411,0.068627451,0.1376520814
MRSA Central,inp,0,cnt,0,2015,0.0352152183,0.0054806071,0.0273857079,0.0805555556,0.1300035336
MRSA Central,inp,0,cnt,0,2016,0.0370547327,0.0063719445,0.0314819555,0.0227272727,0.1373513007
MRSA Central,inp,0,cnt,0,2017,0.0387465764,0.0114142539,0.0296591412,0.0619047619,0.1412946862
MRSA Central,inp,0,cnt,0,2018,0.0320466858,0.0043653705,0.0245375996,0.0346320346,0.1093862629
MRSA Central,inp,0,cost,1,2013,255.6713203,207.63588015,405.59382716,,1295.0625338
MRSA Central,inp,0,cost,1,2014,236.48754157,279.48732798,153.4744,0,1230.7096315
MRSA Central,inp,0,cost,1,2015,201.48674603,231.06692214,126.81229167,,610.58080706
MRSA Central,inp,0,cost,1,2016,183.20308677,151.33224512,175.48126437,0,958.06523088
MRSA Central,inp,0,cost,1,2017,282.81595707,199.02704906,218.70787698,16.675666667,928.30929986
MRSA Central,inp,0,cost,1,2018,364.21845926,248.6186414,474.67879487,0,2772.3984054
MRSA Central,inp,0,cost,0,2013,481.81526988,143.55279772,106.8869508,119.52911765,873.40171024
MRSA Central,inp,0,cost,0,2014,486.86126769,96.324082068,135.51233117,124.24009804,905.42728834
MRSA Central,inp,0,cost,0,2015,371.22926153,65.694455531,77.810337328,91.065388889,726.00773556
MRSA Central,inp,0,cost,0,2016,385.59843473,60.395614901,99.390342121,108.40261364,797.42971207
MRSA Central,inp,0,cost,0,2017,802.2231682,181.28328879,99.929805224,426.16647619,1400.153803
MRSA Central,inp,0,cost,0,2018,429.32331003,42.103841526,91.563473066,402.96952381,771.32426742
MRSA Central,inp,1,cnt,1,2013,0.0456104252,0.0355805243,0.024691358,,0.1845242829
MRSA Central,inp,1,cnt,1,2014,0.0526524149,0.0569571865,0.04,0,0.2524667443
MRSA Central,inp,1,cnt,1,2015,0.0436507937,0.0450121655,0.0446428571,,0.1928296258
MRSA Central,inp,1,cnt,1,2016,0.0493133583,0.0484454085,0.0689655172,0,0.2290718981
MRSA Central,inp,1,cnt,1,2017,0.0605247466,0.0526695527,0.0436507937,0.0666666667,0.2680411622
MRSA Central,inp,1,cnt,1,2018,0.0559259259,0.0394331485,0.0384615385,0.0185185185,0.1740627781
MRSA Central,inp,1,cnt,0,2013,0.0352610442,0.0168336116,0.0550935551,0.0196078431,0.2340342808
MRSA Central,inp,1,cnt,0,2014,0.0327410332,0.0113242739,0.0464613722,0.0980392157,0.1901889402
MRSA Central,inp,1,cnt,0,2015,0.038122195,0.006417463,0.0413670661,0.125,0.2091608447
MRSA Central,inp,1,cnt,0,2016,0.0368423847,0.0062138317,0.0463697637,0.0284090909,0.2159808897
MRSA Central,inp,1,cnt,0,2017,0.0396326728,0.0112286563,0.0500221337,0.1142857143,0.2307615237
MRSA Central,inp,1,cnt,0,2018,0.0324649458,0.005478112,0.0410085055,0.0476190476,0.1811259066
MRSA Central,inp,1,cost,1,2013,190.05515089,179.45879682,65.662839506,,688.70484771
MRSA Central,inp,1,cost,1,2014,224.98438638,272.82642584,103.8424,0,633.61795508
MRSA Central,inp,1,cost,1,2015,187.56190171,205.52257097,138.77464286,,607.8974449
MRSA Central,inp,1,cost,1,2016,196.86052747,269.7788214,248.60686782,0,808.42203826
MRSA Central,inp,1,cost,1,2017,366.05364043,270.17662698,234.34946429,295.12733333,1330.704273
MRSA Central,inp,1,cost,1,2018,360.3344963,220.76081023,315.81458974,4.0468518519,1058.5591491
MRSA Central,inp,1,cost,0,2013,281.62906506,142.73393851,218.93229037,8.463627451,1052.3821493
MRSA Central,inp,1,cost,0,2014,231.3819694,138.15314815,234.50795786,674.595,975.35992677
MRSA Central,inp,1,cost,0,2015,215.26213382,56.686321591,112.26932978,283.73388889,765.69998666
MRSA Central,inp,1,cost,0,2016,311.6236216,51.667528697,149.85109419,42.543863636,985.45223461
MRSA Central,inp,1,cost,0,2017,538.00934912,202.47212602,146.30039841,544.99728571,1442.5412925
MRSA Central,inp,1,cost,0,2018,263.35676366,82.18122426,150.52094775,256.45123377,944.2164509
MRSA Central,mce,0,cnt,1,2013,0,0,0,,0
MRSA Central,mce,0,cnt,1,2014,0,0,0,0,0
MRSA Central,mce,0,cnt,1,2015,0.0006105006,0,0,,0.0006105006
MRSA Central,mce,0,cnt,1,2016,0,0.0003615329,0,0,0.0003615329
MRSA Central,mce,0,cnt,1,2017,0.0002981515,0,0,0,0.0002981515
MRSA Central,mce,0,cnt,1,2018,0.0003703704,0,0,0,0.0003703704
MRSA Central,mce,0,cnt,0,2013,0.0002409639,0,0.0003465003,0,0.0008746774
MRSA Central,mce,0,cnt,0,2014,0.0002467917,0.0001332268,0,0,0.0003800185
MRSA Central,mce,0,cnt,0,2015,0.0002039984,0.000234214,0.0003106968,0,0.0015688537
MRSA Central,mce,0,cnt,0,2016,0.0005839571,0.0001423015,0.0003412678,0,0.0019233759
MRSA Central,mce,0,cnt,0,2017,0.0003222169,0.0002783964,0,0,0.0006006133
MRSA Central,mce,0,cnt,0,2018,0.00041826,0.0002078748,0.000236263,0,0.0013770751
MRSA Central,mce,0,cost,1,2013,0,0,0,,0
MRSA Central,mce,0,cost,1,2014,0,0,0,0,0
MRSA Central,mce,0,cost,1,2015,12.855647131,0,0,,12.855647131
MRSA Central,mce,0,cost,1,2016,0,10.040513377,0,0,10.040513377
MRSA Central,mce,0,cost,1,2017,2.605005963,0,0,0,2.605005963
MRSA Central,mce,0,cost,1,2018,0.0163185185,0,0,0,0.0163185185
MRSA Central,mce,0,cost,0,2013,7.6285068273,0,0.4815731116,0,8.5092546093
MRSA Central,mce,0,cost,0,2014,0.879733465,8.7662616573,0,0,9.6459951223
MRSA Central,mce,0,cost,0,2015,1.2789407385,3.1407121666,0.8111562361,0,6.7803922091
MRSA Central,mce,0,cost,0,2016,5.6510147582,1.7649166746,2.239418565,0,17.249887409
MRSA Central,mce,0,cost,0,2017,40.426793137,0.9672847068,0,0,41.394077844
MRSA Central,mce,0,cost,0,2018,3.6024631533,1.9491283933,0.4786205616,0,6.66146114
MRSA Central,mce,1,cnt,1,2013,0.0003429355,0,0,,0.0003429355
MRSA Central,mce,1,cnt,1,2014,0.0007917656,0,0,0,0.0007917656
MRSA Central,mce,1,cnt,1,2015,0.0003052503,0,0,,0.0003052503
MRSA Central,mce,1,cnt,1,2016,0,0,0.0028735632,0,0.0037878788
MRSA Central,mce,1,cnt,1,2017,0.0002981515,0,0,0,0.0002981515
MRSA Central,mce,1,cnt,1,2018,0.0003703704,0,0,0,0.0003703704
MRSA Central,mce,1,cnt,0,2013,0.0000803213,0,0,0,0.0000803213
MRSA Central,mce,1,cnt,0,2014,0.0000822639,0.0002664535,0.0002701243,0,0.0008568475
MRSA Central,mce,1,cnt,0,2015,0.0003569971,0.0004059709,0.0004882379,0.0055555556,0.0025077486
MRSA Central,mce,1,cnt,0,2016,0.0005043266,0.0003162255,0.0006825356,0.0018939394,0.0026948498
MRSA Central,mce,1,cnt,0,2017,0.0002416626,0.0000927988,0.0002213369,0.0047619048,0.0007056567
MRSA Central,mce,1,cnt,0,2018,0.0002589229,0.0001956469,0.0004050223,0,0.0017318818
MRSA Central,mce,1,cost,1,2013,0.0099965706,0,0,,0.0099965706
MRSA Central,mce,1,cost,1,2014,2.834885194,0,0,0,2.834885194
MRSA Central,mce,1,cost,1,2015,5.6027014652,0,0,,5.6027014652
MRSA Central,mce,1,cost,1,2016,0,0,0.1095977011,0,0.144469697
MRSA Central,mce,1,cost,1,2017,0.0362850328,0,0,0,0.0362850328
MRSA Central,mce,1,cost,1,2018,0.0494481481,0,0,0,0.0494481481
MRSA Central,mce,1,cost,0,2013,2.1975550201,0,0,0,2.1975550201
MRSA Central,mce,1,cost,0,2014,0.0937931885,2.5062230216,0.0542355484,0,2.7020385679
MRSA Central,mce,1,cost,0,2015,6.5006581497,2.3941900881,2.4994647137,28.48525,18.417123804
MRSA Central,mce,1,cost,0,2016,5.9535148909,3.2023086045,3.1010429997,0.0001136364,19.291776252
MRSA Central,mce,1,cost,0,2017,1.0624746254,0.7279853378,5.2793382027,1.078952381,10.644227595
MRSA Central,mce,1,cost,0,2018,1.7464917941,1.6858135241,1.3066207641,0,7.7426939491
MRSA Central,mcm,0,cnt,1,2013,0,0,0,,0
MRSA Central,mcm,0,cnt,1,2014,0,0,0,0,0
MRSA Central,mcm,0,cnt,1,2015,0.1666666667,0,0,,0.1666666667
MRSA Central,mcm,0,cnt,1,2016,0,0.1666666667,0,0,0.1666666667
MRSA Central,mcm,0,cnt,1,2017,0.1666666667,0,0,0,0.1666666667
MRSA Central,mcm,0,cnt,1,2018,0.1666666667,0,0,0,0.1666666667
MRSA Central,mcm,0,cnt,0,2013,0.1666666667,0,0.1666666667,0,0.3333333333
MRSA Central,mcm,0,cnt,0,2014,0.1666666667,0.1666666667,0,0,0.3333333333
MRSA Central,mcm,0,cnt,0,2015,0.1666666667,0.1666666667,0.1666666667,0,0.8333333333
MRSA Central,mcm,0,cnt,0,2016,0.2156862745,0.2142857143,0.1666666667,0,0.9299719888
MRSA Central,mcm,0,cnt,0,2017,0.1666666667,0.1666666667,0,0,0.3333333333
MRSA Central,mcm,0,cnt,0,2018,0.1842105263,0.1770833333,0.1666666667,0,0.8612938596
MRSA Central,mcm,0,cost,1,2013,0,0,0,,0
MRSA Central,mcm,0,cost,1,2014,0,0,0,0,0
MRSA Central,mcm,0,cost,1,2015,3509.5916667,0,0,,3509.5916667
MRSA Central,mcm,0,cost,1,2016,0,4628.6766667,0,0,4628.6766667
MRSA Central,mcm,0,cost,1,2017,1456.1983333,0,0,0,1456.1983333
MRSA Central,mcm,0,cost,1,2018,7.3433333333,0,0,0,7.3433333333
MRSA Central,mcm,0,cost,0,2013,5276.3838889,0,231.63666667,0,5508.0205556
MRSA Central,mcm,0,cost,0,2014,594.11333333,10966.593333,0,0,11560.706667
MRSA Central,mcm,0,cost,0,2015,1044.8945833,2234.9307778,435.12738095,0,4302.3549444
MRSA Central,mcm,0,cost,0,2016,2087.2189216,2657.712381,1093.6760417,0,7419.2011636
MRSA Central,mcm,0,cost,0,2017,20910.75875,579.08111111,0,0,21489.839861
MRSA Central,mcm,0,cost,0,2018,1586.600614,1660.41375,337.63261905,0,4045.1896418
MRSA Central,mcm,1,cnt,1,2013,0.1666666667,0,0,,0.1666666667
MRSA Central,mcm,1,cnt,1,2014,0.1666666667,0,0,0,0.1666666667
MRSA Central,mcm,1,cnt,1,2015,0.1666666667,0,0,,0.1666666667
MRSA Central,mcm,1,cnt,1,2016,0,0,0.1666666667,0,0.1666666667
MRSA Central,mcm,1,cnt,1,2017,0.1666666667,0,0,0,0.1666666667
MRSA Central,mcm,1,cnt,1,2018,0.1666666667,0,0,0,0.1666666667
MRSA Central,mcm,1,cnt,0,2013,0.1666666667,0,0,0,0.1666666667
MRSA Central,mcm,1,cnt,0,2014,0.1666666667,0.1666666667,0.1666666667,0,0.5
MRSA Central,mcm,1,cnt,0,2015,0.1666666667,0.1666666667,0.1666666667,0.3333333333,0.8333333333
MRSA Central,mcm,1,cnt,0,2016,0.1862745098,0.1851851852,0.1777777778,0.1666666667,0.8899782135
MRSA Central,mcm,1,cnt,0,2017,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0.5
MRSA Central,mcm,1,cnt,0,2018,0.1805555556,0.1666666667,0.2,0,0.9583333333
MRSA Central,mcm,1,cost,1,2013,4.8583333333,0,0,,4.8583333333
MRSA Central,mcm,1,cost,1,2014,596.74333333,0,0,0,596.74333333
MRSA Central,mcm,1,cost,1,2015,3059.075,0,0,,3059.075
MRSA Central,mcm,1,cost,1,2016,0,0,6.3566666667,0,6.3566666667
MRSA Central,mcm,1,cost,1,2017,20.283333333,0,0,0,20.283333333
MRSA Central,mcm,1,cost,1,2018,22.251666667,0,0,0,22.251666667
MRSA Central,mcm,1,cost,0,2013,4559.9266667,0,0,0,4559.9266667
MRSA Central,mcm,1,cost,0,2014,190.025,1567.6425,33.463333333,0,1791.1308333
MRSA Central,mcm,1,cost,0,2015,3034.8786905,982.90711538,853.22636364,1709.115,7643.5230281
MRSA Central,mcm,1,cost,0,2016,2198.9482353,1875.3075,807.71833333,0.01,7087.2530038
MRSA Central,mcm,1,cost,0,2017,732.75333333,1307.4616667,3975.3416667,37.763333333,6015.5566667
MRSA Central,mcm,1,cost,0,2018,1217.8869444,1436.1023958,645.20933333,0,4626.9250347
MRSA Central,mcn,0,cnt,1,2013,0,0,0,,0
MRSA Central,mcn,0,cnt,1,2014,0,0,0,0,0
MRSA Central,mcn,0,cnt,1,2015,2,0,0,,2
MRSA Central,mcn,0,cnt,1,2016,0,1,0,0,1
MRSA Central,mcn,0,cnt,1,2017,1,0,0,0,1
MRSA Central,mcn,0,cnt,1,2018,1,0,0,0,1
MRSA Central,mcn,0,cnt,0,2013,3,0,1,0,4
MRSA Central,mcn,0,cnt,0,2014,3,1,0,0,4
MRSA Central,mcn,0,cnt,0,2015,8,15,7,0,30
MRSA Central,mcn,0,cnt,0,2016,17,7,8,0,32
MRSA Central,mcn,0,cnt,0,2017,4,3,0,0,7
MRSA Central,mcn,0,cnt,0,2018,19,16,7,0,42
MRSA Central,mcn,1,cnt,1,2013,1,0,0,,1
MRSA Central,mcn,1,cnt,1,2014,2,0,0,0,2
MRSA Central,mcn,1,cnt,1,2015,1,0,0,,1
MRSA Central,mcn,1,cnt,1,2016,0,0,1,0,1
MRSA Central,mcn,1,cnt,1,2017,1,0,0,0,1
MRSA Central,mcn,1,cnt,1,2018,1,0,0,0,1
MRSA Central,mcn,1,cnt,0,2013,1,0,0,0,1
MRSA Central,mcn,1,cnt,0,2014,1,2,1,0,4
MRSA Central,mcn,1,cnt,0,2015,14,26,11,1,51
MRSA Central,mcn,1,cnt,0,2016,17,18,15,1,50
MRSA Central,mcn,1,cnt,0,2017,3,1,1,1,5
MRSA Central,mcn,1,cnt,0,2018,12,16,10,0,38
MRSA Central,med,0,cost,1,2013,560.26103694,465.79265878,987.27068536,,2955.3641481
MRSA Central,med,0,cost,1,2014,583.09322026,583.01004442,459.38673518,22.75,3003.7018977
MRSA Central,med,0,cost,1,2015,500.73616992,506.64128423,504.65619348,,2571.7590877
MRSA Central,med,0,cost,1,2016,561.08957074,430.90177234,500.25683945,161.48000081,2751.0508548
MRSA Central,med,0,cost,1,2017,716.55730628,486.78590965,719.96531557,841.92602386,3097.2581544
MRSA Central,med,0,cost,1,2018,842.2312414,573.16635223,933.88358551,465.93963351,5082.7889214
MRSA Central,med,0,cost,0,2013,936.8840309,376.54187356,358.83127067,325.3640064,2191.1973059
MRSA Central,med,0,cost,0,2014,993.85631016,371.67754811,421.26017555,256.8997045,2386.0261507
MRSA Central,med,0,cost,0,2015,800.23234237,249.30154378,258.78077429,269.5930823,1968.9270647
MRSA Central,med,0,cost,0,2016,984.88918231,243.24391945,393.82750837,713.04439079,2452.9988926
MRSA Central,med,0,cost,0,2017,1507.671253,467.24263027,479.02967809,1098.4409892,3537.4839398
MRSA Central,med,0,cost,0,2018,1370.6311722,308.86249058,442.01139113,805.48008983,3044.348096
MRSA Central,med,1,cost,1,2013,536.45140671,481.79733534,588.38548689,,2348.6247619
MRSA Central,med,1,cost,1,2014,578.81713258,623.36640152,524.20987201,17.759999593,1948.1025885
MRSA Central,med,1,cost,1,2015,539.87926491,533.99456354,704.90095414,,3037.1159258
MRSA Central,med,1,cost,1,2016,601.57955981,615.5074408,694.25299283,608.50667318,2736.7798399
MRSA Central,med,1,cost,1,2017,914.60226531,641.88726887,721.05032311,1163.4410299,3663.7017263
MRSA Central,med,1,cost,1,2018,920.27994781,628.07522256,822.23776829,697.3661013,3521.3102878
MRSA Central,med,1,cost,0,2013,803.03884212,432.14183697,480.21413748,158.94048672,2516.7955639
MRSA Central,med,1,cost,0,2014,712.82525474,395.43729347,453.30631586,812.30618002,2260.4570564
MRSA Central,med,1,cost,0,2015,770.75527158,258.62263641,403.23892144,527.35224917,2361.291991
MRSA Central,med,1,cost,0,2016,969.63289297,261.48777549,467.06623936,727.19744259,2738.2379001
MRSA Central,med,1,cost,0,2017,1399.7153976,545.03744759,552.05428238,1162.0449032,3708.1617539
MRSA Central,med,1,cost,0,2018,1245.741967,383.04050039,522.36416865,697.18450256,3341.0759021
MRSA Central,oip,1,cnt,1,2013,0.0401234568,0.0280898876,0.024691358,,0.1715466778
MRSA Central,oip,1,cnt,1,2014,0.0467141726,0.0470183486,0.0333333333,0,0.2286531561
MRSA Central,oip,1,cnt,1,2015,0.0405982906,0.0425790754,0.0446428571,,0.1803995882
MRSA Central,oip,1,cnt,1,2016,0.0446317104,0.0433839479,0.0632183908,0,0.211753032
MRSA Central,oip,1,cnt,1,2017,0.0578413834,0.0443722944,0.0396825397,0.0666666667,0.2514108232
MRSA Central,oip,1,cnt,1,2018,0.0507407407,0.033887862,0.0384615385,0.0185185185,0.1633323064
MRSA Central,oip,1,cnt,0,2013,0.0348594378,0.0165553701,0.0544005544,0.0196078431,0.2320870057
MRSA Central,oip,1,cnt,0,2014,0.0320006581,0.0110578204,0.0464613722,0.0980392157,0.1891821115
MRSA Central,oip,1,cnt,0,2015,0.0372042024,0.0062925489,0.0409232135,0.125,0.2063706747
MRSA Central,oip,1,cnt,0,2016,0.03612571,0.0060873415,0.0455592526,0.0284090909,0.2128420918
MRSA Central,oip,1,cnt,0,2017,0.038182697,0.0106718634,0.0493581231,0.1047619048,0.2263621994
MRSA Central,oip,1,cnt,0,2018,0.03166826,0.0053802886,0.0407047388,0.0432900433,0.1793626653
MRSA Central,oip,1,cost,1,2013,189.97072893,178.54901129,65.66284029,,687.71065005
MRSA Central,oip,1,cost,1,2014,224.77792586,271.91952307,103.84239899,0,632.50459055
MRSA Central,oip,1,cost,1,2015,187.3301196,205.52257301,138.77464288,,607.66566539
MRSA Central,oip,1,cost,1,2016,196.57543781,268.83180382,248.60686708,0,807.18992982
MRSA Central,oip,1,cost,1,2017,362.4203286,269.96951583,234.34946266,295.12734375,1326.8638574
MRSA Central,oip,1,cost,1,2018,359.81551688,219.55789338,315.81459272,4.0468518292,1056.8372571
MRSA Central,oip,1,cost,0,2013,281.61895299,142.73393841,218.93202385,8.4636272356,1052.3705627
MRSA Central,oip,1,cost,0,2014,231.10961496,137.89905766,234.47799131,674.59500691,974.74660528
MRSA Central,oip,1,cost,0,2015,214.93735929,56.666555095,112.1547914,283.69422259,765.07998453
MRSA Central,oip,1,cost,0,2016,311.22895343,51.61475094,149.70703409,42.54386308,984.55905207
MRSA Central,oip,1,cost,0,2017,535.12303443,202.46470096,146.12209919,544.99729219,1439.3485362
MRSA Central,oip,1,cost,0,2018,263.22973531,82.035156967,150.3978143,256.45123196,943.56258255
MRSA Central,out,1,cnt,1,2013,2.6522633745,2.6212546816,2.8395061728,,11.943518056
MRSA Central,out,1,cnt,1,2014,2.5973871734,2.7840214067,2.28,0.3333333333,10.936964136
MRSA Central,out,1,cnt,1,2015,2.5195360195,2.5296025953,2.7261904762,,12.740805281
MRSA Central,out,1,cnt,1,2016,2.7144194757,2.6738973247,2.6120689655,5.5,12.990589528
MRSA Central,out,1,cnt,1,2017,2.8369111509,2.7139249639,2.8670634921,5.1,16.164499511
MRSA Central,out,1,cnt,1,2018,3.097037037,2.887861984,2.5307692308,8.3518518519,14.146094307
MRSA Central,out,1,cnt,0,2013,2.553253012,1.5716471898,1.6593901594,2.5,9.2155806257
MRSA Central,out,1,cnt,0,2014,2.3422178348,1.3339994671,1.386547812,2.0490196078,7.8954565224
MRSA Central,out,1,cnt,0,2015,2.62375051,1.1636999563,1.838482024,2.3333333333,8.9868919851
MRSA Central,out,1,cnt,0,2016,2.7808833678,1.2214053063,1.8706168416,2.5132575758,9.1875421407
MRSA Central,out,1,cnt,0,2017,3.3629772837,1.4948960653,2.7160247897,2.7476190476,11.362486902
MRSA Central,out,1,cnt,0,2018,3.4389141173,1.3071533382,2.1661941407,3.0043290043,10.662734978
MRSA Central,out,1,cost,1,2013,347.90530356,303.30161512,522.72264697,,1662.3920244
MRSA Central,out,1,cost,1,2014,355.48174375,352.9725804,420.36747079,17.759999593,1318.5662364
MRSA Central,out,1,cost,1,2015,353.5729558,329.88641945,566.12630884,,2431.8884946
MRSA Central,out,1,cost,1,2016,405.61878028,348.43603013,445.64612272,608.50667318,1931.9649581
MRSA Central,out,1,cost,1,2017,554.83676141,372.59339777,487.20405262,868.31368612,2340.8847489
MRSA Central,out,1,cost,1,2018,561.22661794,410.29877576,506.42317831,693.31925343,2467.0166715
MRSA Central,out,1,cost,0,2013,521.78845677,289.84329095,261.61100883,150.47686128,1466.2609801
MRSA Central,out,1,cost,0,2014,482.18789661,257.53823598,218.95534084,137.71117655,1286.4220698
MRSA Central,out,1,cost,0,2015,556.00608155,202.00324828,291.09875267,243.65802769,1596.4821878
MRSA Central,out,1,cost,0,2016,658.44889229,209.8971028,317.41312626,684.65358016,1753.9046328
MRSA Central,out,1,cost,0,2017,864.9729342,342.91779667,405.9826886,617.04760785,2269.6235432
MRSA Central,out,1,cost,0,2018,982.83924311,301.04875841,371.98670855,440.73326641,2397.9408206
MRSA Northeast,ed,1,cnt,1,2013,0.1749019608,0.1195555556,0.3214285714,,1.1332256323
MRSA Northeast,ed,1,cnt,1,2014,0.1579572447,0.1073446328,0.1617647059,0.3333333333,0.5264129885
MRSA Northeast,ed,1,cnt,1,2015,0.2222222222,0.0831600832,0.2355769231,0.125,1.4653212766
MRSA Northeast,ed,1,cnt,1,2016,0.2147928994,0.0854092527,0.2120181406,,0.863398337
MRSA Northeast,ed,1,cnt,1,2017,0.2214650767,0.1084229391,0.2072368421,0.3333333333,0.9109230527
MRSA Northeast,ed,1,cnt,1,2018,0.2421840599,0.1050399202,0.2013333333,0.2083333333,0.9740051644
MRSA Northeast,ed,1,cnt,0,2013,0.1722617837,0.1315996848,0.2223628692,0.1666666667,0.7599191382
MRSA Northeast,ed,1,cnt,0,2014,0.1305026538,0.0868888889,0.1483333333,0.1111111111,0.6025243039
MRSA Northeast,ed,1,cnt,0,2015,0.1681155602,0.108972446,0.1678978147,0.1245098039,0.7795889908
MRSA Northeast,ed,1,cnt,0,2016,0.1874859582,0.1113685932,0.1725468578,0.1954022989,0.8187927991
MRSA Northeast,ed,1,cnt,0,2017,0.1855641074,0.104044477,0.1588405797,0.2120315582,0.7751116052
MRSA Northeast,ed,1,cnt,0,2018,0.1971071396,0.1275752773,0.1651799446,0.1541353383,0.8282359139
MRSA Northeast,ed,1,cost,1,2013,55.419552901,46.934040354,114.44690518,,382.89948489
MRSA Northeast,ed,1,cost,1,2014,50.270756082,29.372577574,49.714117218,109.88083394,143.35466634
MRSA Northeast,ed,1,cost,1,2015,87.084783591,34.255246229,70.940048328,3.5112498601,546.52205297
MRSA Northeast,ed,1,cost,1,2016,71.042781011,28.154691542,82.09845824,,294.75180068
MRSA Northeast,ed,1,cost,1,2017,86.145011268,46.505421211,69.80956136,195.01704935,284.12849286
MRSA Northeast,ed,1,cost,1,2018,121.1767571,53.146821705,90.609266897,121.3103484,395.99930927
MRSA Northeast,ed,1,cost,0,2013,56.307986941,34.488435903,81.489451355,14.641388708,239.26448384
MRSA Northeast,ed,1,cost,0,2014,46.394483817,43.732673511,52.57637897,15.171111213,211.72576193
MRSA Northeast,ed,1,cost,0,2015,64.399188604,44.467224323,48.107716275,16.764558821,258.47522505
MRSA Northeast,ed,1,cost,0,2016,70.432498632,38.736700328,55.607288662,84.712931675,278.70207899
MRSA Northeast,ed,1,cost,0,2017,81.937163075,36.488181276,47.215185461,72.281370723,272.95232433
MRSA Northeast,ed,1,cost,0,2018,134.77917605,77.427587654,61.61248907,46.935313485,416.19180383
MRSA Northeast,inp,0,cnt,1,2013,0.0384313725,0.024,0.0416666667,,0.2508371697
MRSA Northeast,inp,0,cnt,1,2014,0.0316706255,0.0321327684,0.0490196078,0,0.274914505
MRSA Northeast,inp,0,cnt,1,2015,0.0458446251,0.027027027,0.046474359,0.0416666667,0.235731286
MRSA Northeast,inp,0,cnt,1,2016,0.0406311637,0.0269869514,0.0487528345,,0.2473382487
MRSA Northeast,inp,0,cnt,1,2017,0.0374787053,0.0268817204,0.0471491228,0.0384615385,0.2689141598
MRSA Northeast,inp,0,cnt,1,2018,0.0446939674,0.0304391218,0.072,0.0902777778,0.3874618563
MRSA Northeast,inp,0,cnt,0,2013,0.0301797219,0.0077488836,0.0345991561,0,0.1214381193
MRSA Northeast,inp,0,cnt,0,2014,0.0327817671,0.016,0.0291666667,0.1111111111,0.1330993851
MRSA Northeast,inp,0,cnt,0,2015,0.0308658237,0.0109420074,0.027700831,0.0411764706,0.1320428654
MRSA Northeast,inp,0,cnt,0,2016,0.0301055942,0.0090421665,0.0293090775,0.0574712644,0.1270742417
MRSA Northeast,inp,0,cnt,0,2017,0.030786559,0.0055596285,0.0281884058,0.0493096647,0.123689046
MRSA Northeast,inp,0,cnt,0,2018,0.0308015164,0.0058108822,0.0256844048,0.0626566416,0.1078276862
MRSA Northeast,inp,0,cost,1,2013,241.87094902,146.09891111,211.09910714,,1361.6634833
MRSA Northeast,inp,0,cost,1,2014,153.73602534,186.23812147,142.94617647,0,741.25459125
MRSA Northeast,inp,0,cost,1,2015,186.09664182,131.37233541,257.9319391,0.01375,1153.7988928
MRSA Northeast,inp,0,cost,1,2016,182.82754241,123.65283511,132.20631519,,749.10041389
MRSA Northeast,inp,0,cost,1,2017,156.73224304,134.85072282,149.8939693,207.70307692,1216.1578603
MRSA Northeast,inp,0,cost,1,2018,263.2194738,162.15870509,257.09269333,442.15020833,1815.0086583
